📡我爱中国,#genre#
北京房山经典音乐 FM96.90*0][0*0],http://ls.qingting.fm/live/68746.m3u8
北京房山经典音乐 FM96.90*0][0*0],http://ls.qingting.fm/live/68746.m3u8
重庆新闻广播 FM96.80*0][0*0],http://live.xmcdn.com/live/128/64.m3u8
重庆新闻广播 FM96.80*0][0*0],http://ls.qingting.fm/live/1498.m3u8
重庆经济广播 FM101.50*0][0*0],http://ls.qingting.fm/live/1499.m3u8
重庆经济广播 FM101.50*0][0*0],http://ls.qingting.fm/live/1499.m3u8
重庆交通广播 FM95.50*0][0*0],http://live.xmcdn.com/live/130/64.m3u8
重庆交通广播 FM95.50*0][0*0],http://ls.qingting.fm/live/1500.m3u8
重庆交通广播 FM95.50*0][0*0],http://ls.qingting.fm/live/1500.m3u8
重庆音乐广播 FM88.10*0][0*0],http://live.xmcdn.com/live/131/64.m3u8
重庆音乐广播 FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
重庆音乐广播 FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
重庆都市广播 FM93.80*0][0*0],http://live.xmcdn.com/live/132/64.m3u8
重庆都市广播 FM93.80*0][0*0],http://ls.qingting.fm/live/1502.m3u8
重庆都市广播 FM93.80*0][0*0],http://ls.qingting.fm/live/1502.m3u8
巴渝之声 FM104.50*0][0*0],http://ls.qingting.fm/live/3545693.m3u8
万州交通广播0*0][0*0],http://live.xmcdn.com/live/1679/64.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
兰州新闻综合广播 FM97.30*0][0*0],http://ls.qingting.fm/live/1712.m3u8
兰州新闻综合广播 FM97.30*0][0*0],http://ls.qingting.fm/live/1712.m3u8
兰州交通音乐广播 FM99.50*0][0*0],http://ls.qingting.fm/live/1711.m3u8
兰州生活文艺广播 FM100.80*0][0*0],http://ls.qingting.fm/live/1713.m3u8
广州新闻电台 FM96.20*0][0*0],http://live.xmcdn.com/live/256/64.m3u8
广州新闻电台 FM96.20*0][0*0],http://ls.qingting.fm/live/4848.m3u8
广州新闻电台 FM96.20*0][0*0],http://ls.qingting.fm/live/4848.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://live.xmcdn.com/live/257/64.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
广州交通电台 FM106.10*0][0*0],http://ls.qingting.fm/live/4955.m3u8
广州 MYFM 88.0 (都市生活)0*0][0*0],http://ls.qingting.fm/live/52712.m3u8
东广新闻台 FM90.9[0*0],http://ls.qingting.fm/live/275.m3u8
东莞FM104音乐广播[0*0],http://ls.qingting.fm/live/93619.m3u8
东莞畅享1075交通广播[0*0],http://ls.qingting.fm/live/1288.m3u8
九江交通广播 FM88.4 FM88.9[0*0],http://ls.qingting.fm/live/2785094.m3u8
云南交通广播 FM91.8[0*0],http://ls.qingting.fm/live/1928.m3u8
云南教育广播 FM100[0*0],http://ls.qingting.fm/live/1930.m3u8
云南新闻广播 FM105.8[0*0],http://ls.qingting.fm/live/1926.m3u8
云南民族广播 SW7210[0*0],http://ls.qingting.fm/live/1933.m3u8
云南经济广播 私家车 FM88.7[0*0],http://ls.qingting.fm/live/1927.m3u8
云南音乐广播 FM97[0*0],http://ls.qingting.fm/live/1929.m3u8
保定交通广播 FM104.8[0*0],http://ls.qingting.fm/live/28140.m3u8
保定城市服务广播 乐动1016[0*0],http://ls.qingting.fm/live/62628.m3u8
保定新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/3701149.m3u8
保定经典964汽车音乐广播[0*0],http://ls.qingting.fm/live/2227017.m3u8
南宁交通音乐广播 FM107.4[0*0],http://ls.qingting.fm/live/80793.m3u8?aac
南通交通广播 FM92.9[0*0],http://ls.qingting.fm/live/2216385.m3u8
呼和浩特城市生活广播 FM90.1[0*0],http://ls.qingting.fm/live/2218717.m3u8
呼和浩特文艺广播 FM99.8[0*0],http://ls.qingting.fm/live/3099076.m3u8
呼和浩特新闻综合广播 FM92.9[0*0],http://ls.qingting.fm/live/2218711.m3u8
咸阳城市之声 FM100.7[0*0],http://ls.qingting.fm/live/3559664.m3u8
四川文艺广播 快乐900 FM90.0[0*0],http://ls.qingting.fm/live/4887.m3u8
四川新闻综合广播 FM98.1[0*0],http://ls.qingting.fm/live/4906.m3u8
四川民族广播 AM954[0*0],http://ls.qingting.fm/live/1115.m3u8
四川私家车广播 FM92.5[0*0],http://ls.qingting.fm/live/4939.m3u8
四川财富广播 FM94.0[0*0],http://ls.qingting.fm/live/4927.m3u8
太原交通广播 FM107[0*0],http://ls.qingting.fm/live/4900.m3u8
太原新闻广播 FM91.2[0*0],http://ls.qingting.fm/live/23873.m3u8
太原私家车Radio FM104.4[0*0],http://ls.qingting.fm/live/4018.m3u8
太原音乐广播 FM102.6[0*0],http://ls.qingting.fm/live/1185.m3u8
宁夏交通广播 FM98.4[0*0],http://ls.qingting.fm/live/1840.m3u8
宁夏都市广播 FM103.7[0*0],http://ls.qingting.fm/live/1842.m3u8
山东体育广播 FM102.1[0*0],http://ls.qingting.fm/live/60266.m3u8
山东女主播电台 FM97.5[0*0],http://ls.qingting.fm/live/60258.m3u8
山东新闻广播 FM95[0*0],http://ls.qingting.fm/live/60180.m3u8
山东生活广播 MyFM FM105[0*0],http://ls.qingting.fm/live/60260.m3u8
山东音乐广播 FM99.1[0*0],http://ls.qingting.fm/live/1665.m3u8
岳阳交通广播 FM106.1[0*0],http://ls.qingting.fm/live/88931.m3u8
岳阳新闻综合广播[0*0],http://ls.qingting.fm/live/88933.m3u8
常州交通广播 FM90[0*0],http://ls.qingting.fm/live/2796.m3u8
广西女主播电台 FM97.0[0*0],http://ls.qingting.fm/live/1754.m3u8
广西新闻910 FM91.0[0*0],http://ls.qingting.fm/live/1753.m3u8
广西私家车930 FM93.0[0*0],http://ls.qingting.fm/live/1756.m3u8
广西音乐台 FM95.0[0*0],http://ls.qingting.fm/live/4875.m3u8
惠州新闻综合广播 FM100[0*0],http://ls.qingting.fm/live/5016.m3u8
惠州环保交通广播 FM98.8[0*0],http://ls.qingting.fm/live/5017.m3u8
惠州音乐广播 FM90.7[0*0],http://ls.qingting.fm/live/2212959.m3u8
新疆交通广播 FM94.9 (Opt-2)[0*0],http://ls.qingting.fm/live/1910.m3u8
新疆新闻广播 FM96.1 (Opt-1)[0*0],http://ls.qingting.fm/live/1902.m3u8
新疆民生广播 FM92.4 (Opt-2)[0*0],http://ls.qingting.fm/live/76186.m3u8
新疆维吾尔语交通文艺广播 (Opt-2)[0*0],http://ls.qingting.fm/live/78923.m3u8
新疆蒙古语广播 (Opt-1)[0*0],http://ls.qingting.fm/live/1903.m3u8
无锡新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/2777.m3u8
昆明汽车广播 FM95.4[0*0],http://ls.qingting.fm/live/1936.m3u8
昆明资讯频率[0*0],http://ls.qingting.fm/live/1937.m3u8
昆明都市调频 FM102.8[0*0],http://ls.qingting.fm/live/1935.m3u8
昆明阳光广播[0*0],http://ls.qingting.fm/live/1934.m3u8
梅州交通广播 FM105.8[0*0],http://ls.qingting.fm/live/24195.m3u8
梅州新闻广播 FM94.8[0*0],http://ls.qingting.fm/live/24173.m3u8
江苏新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/4944.m3u8
沈阳新闻广播 FM104.5[0*0],http://ls.qingting.fm/live/23891.m3u8
河北 My FM 102.9[0*0],http://ls.qingting.fm/live/2508757.m3u8
河北交通广播 FM99.2[0*0],http://ls.qingting.fm/live/1646.m3u8
河北农民广播 AM558[0*0],http://ls.qingting.fm/live/1650.m3u8
河北故事广播 FM107.9[0*0],http://ls.qingting.fm/live/1645.m3u8
河北新闻广播 FM104.3[0*0],http://ls.qingting.fm/live/1644.m3u8
河北旅游广播 AM603[0*0],http://ls.qingting.fm/live/1651.m3u8
河北生活广播 FM88.8[0*0],http://ls.qingting.fm/live/4867.m3u8
河北私家车广播 FM90.7[0*0],http://ls.qingting.fm/live/4868.m3u8
河北音乐广播 FM102.4[0*0],http://ls.qingting.fm/live/1649.m3u8
河南乐龄(信息广播) FM105.6[0*0],http://ls.qingting.fm/live/59896.m3u8
河南交通广播 FM104.1[0*0],http://ls.qingting.fm/live/1209.m3u8
河南娱乐广播 FM97.6[0*0],http://ls.qingting.fm/live/1719795.m3u8
河南影院广播 MyRadio FM90.0[0*0],http://ls.qingting.fm/live/1206.m3u8
河南音乐广播 魅力881 FM88.1[0*0],http://ls.qingting.fm/live/1208.m3u8
河南驾车1066 FM106.6[0*0],http://ls.qingting.fm/live/1207.m3u8
济南故事广播 FM104.3[0*0],http://ls.qingting.fm/live/1672.m3u8
济南私家车广播 FM93.6[0*0],http://ls.qingting.fm/live/1670.m3u8
济南经济广播 FM90.9[0*0],http://ls.qingting.fm/live/1668.m3u8
济南音乐广播(MUSIC887)[0*0],http://ls.qingting.fm/live/1671.m3u8
浙江之声 FM88 (Opt-1)[0*0],http://ls.qingting.fm/live/4518.m3u8
浙江交通之声 FM93 (Opt-1)[0*0],http://ls.qingting.fm/live/4522.m3u8
浙江动听(音乐调频) FM96.8 (Opt-2)[0*0],http://ls.qingting.fm/live/4866.m3u8
浙江女主播电台 FM104.5 (Opt-2)[0*0],http://ls.qingting.fm/live/4524.m3u8
浙江财富广播 FM95 (Opt-1)[0*0],http://ls.qingting.fm/live/4519.m3u8
海南交通广播 FM100[0*0],http://ls.qingting.fm/live/4911.m3u8
海南国际旅游之声 FM103.8[0*0],http://ls.qingting.fm/live/1862.m3u8
海南新闻广播 FM88.6[0*0],http://ls.qingting.fm/live/1861.m3u8
海南民生广播 FM101[0*0],http://ls.qingting.fm/live/1511803.m3u8
深圳快乐1062(交通广播)[0*0],http://ls.qingting.fm/live/1272.m3u8
深圳私家车广播 FM94.2[0*0],http://ls.qingting.fm/live/1273.m3u8
深圳飞扬音乐971[0*0],http://ls.qingting.fm/live/1271.m3u8
温州交通广播 FM103.9[0*0],http://ls.qingting.fm/live/23863.m3u8
温州新闻广播 FM94.9[0*0],http://ls.qingting.fm/live/23861.m3u8
温州私家车音乐广播 FM100.3[0*0],http://ls.qingting.fm/live/23865.m3u8
温州经济生活广播 FM88.8[0*0],http://ls.qingting.fm/live/23867.m3u8
温州绿色之声 FM93.8[0*0],http://ls.qingting.fm/live/1158.m3u8
珠海电台交通音乐875[0*0],http://ls.qingting.fm/live/1275.m3u8
西宁交通频率[0*0],http://ls.qingting.fm/live/3400408.m3u8
西宁新闻频率[0*0],http://ls.qingting.fm/live/3400403.m3u8
西安交通广播 FM104.3 (Opt-1)[0*0],http://ls.qingting.fm/live/1611.m3u8
西安新闻广播 FM95.0 (Opt-1)[0*0],http://ls.qingting.fm/live/1610.m3u8
西安音乐广播 FM93.1 (Opt-1)[0*0],http://ls.qingting.fm/live/1612.m3u8
贵州新闻综合广播 FM94.6[0*0],http://ls.qingting.fm/live/23933.m3u8
贵州电台交通广播 FM95.2[0*0],http://ls.qingting.fm/live/23927.m3u8
贵州电台旅游广播 FM97.2[0*0],http://ls.qingting.fm/live/23929.m3u8
贵州电台经济广播 FM98.9[0*0],http://ls.qingting.fm/live/23935.m3u8
贵州电台音乐广播 FM91.6[0*0],http://ls.qingting.fm/live/23937.m3u8
辽宁交通广播 FM97.5[0*0],http://ls.qingting.fm/live/23801.m3u8
郑州新闻广播 FM98.6[0*0],http://ls.qingting.fm/live/1220.m3u8
郑州汽车广播 FM91.2[0*0],http://ls.qingting.fm/live/1211.m3u8
郑州活力944[0*0],http://ls.qingting.fm/live/4921.m3u8
郑州车道931[0*0],http://ls.qingting.fm/live/1221.m3u8
郴州综合广播 FM99.2[0*0],http://ls.qingting.fm/live/76765.m3u8
郴州音乐交通广播 FM102.8[0*0],http://ls.qingting.fm/live/86747.m3u8
金鹰955电台[0*0],http://ls.qingting.fm/live/4937.m3u8
长春生活故事广播 FM90.0[0*0],http://ls.qingting.fm/live/5014.m3u8
长沙城市之声 FM101.7[0*0],http://ls.qingting.fm/live/4237.m3u8
长沙新闻广播 FM105.0[0*0],http://ls.qingting.fm/live/4877.m3u8
长治交通文艺广播 FM94.9[0*0],http://ls.qingting.fm/live/2669405.m3u8
长治新闻综合广播(幸福广播) FM94.3[0*0],http://ls.qingting.fm/live/2702863.m3u8
阳信人民广播电台 FM103.4[0*0],http://ls.qingting.fm/live/2915753.m3u8
阳泉交通广播[0*0],http://ls.qingting.fm/live/4592896.m3u8?aac
阳泉新闻综合广播[0*0],http://ls.qingting.fm/live/5876899.m3u8?aac
陕西交通广播 FM91.6[0*0],http://ls.qingting.fm/live/1601.m3u8
陕西故事广播 AM603[0*0],http://ls.qingting.fm/live/1608.m3u8
陕西秦腔广播 FM101.1[0*0],http://ls.qingting.fm/live/1604.m3u8
陕西都市广播-陕广新闻 FM101.8[0*0],http://ls.qingting.fm/live/1609.m3u8
陕西音乐广播 FM98.8[0*0],http://ls.qingting.fm/live/4873.m3u8
青岛交通广播 FM89.7[0*0],http://ls.qingting.fm/live/1676.m3u8
青岛故事广播 FM95.2[0*0],http://ls.qingting.fm/live/4956.m3u8
青岛新闻广播 FM107.6[0*0],http://ls.qingting.fm/live/1673.m3u8
青岛西海岸城市生活广播 FM92.6[0*0],http://ls.qingting.fm/live/33446.m3u8
青海交通音乐广播 FM97.2[0*0],http://ls.qingting.fm/live/5009.m3u8
青海生活广播 花儿调频 FM90.3[0*0],http://ls.qingting.fm/live/2163891.m3u8
青海经济广播 FM07.5[0*0],http://ls.qingting.fm/live/5008.m3u8
鹤壁交通音乐广播 FM93.5[0*0],http://ls.qingting.fm/live/3032681.m3u8
龙广交通广播 FM99.8[0*0],http://ls.qingting.fm/live/4973.m3u8
龙广新闻广播 FM94.6[0*0],http://ls.qingting.fm/live/4974.m3u8
龙广新闻广播 FM94.6[0*0],http://ls.qingting.fm/live/4974.m3u8
龙广音乐广播 FM95.8[0*0],http://ls.qingting.fm/live/4969.m3u8
龙广音乐广播 FM95.8[0*0],http://ls.qingting.fm/live/4969.m3u8

🐼MTV频道,#genre#
怀旧音乐,http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
怀旧合集,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
经典合集2,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
杨丽珍_虚情的爱,https://vd2.bdstatic.com/mda-mi1dd05gmhwejdwn/sc/cae_h264/1630576203346678103/mda-mi1dd05gmhwejdwn.mp4
杨丽珍_情为何物,https://vd2.bdstatic.com/mda-nk3am8nwdgqfy6nh/sc/cae_h264/1667555203921394810/mda-nk3am8nwdgqfy6nh.mp4
杨丽珍_想念你,https://vd2.bdstatic.com/mda-iggwqt9cezpyirjn/sc/mda-iggwqt9cezpyirjn.mp4
梦里水乡,https://vd4.bdstatic.com/mda-mcc5ichr42qg4r1p/720p/h264_cae/1620799161082799399/mda-mcc5ichr42qg4r1p.mp4
酒梦,https://vd4.bdstatic.com/mda-jjbj71ymtth36pvu/sc/mda-jjbj71ymtth36pvu.mp4
月老掉线,https://vd3.bdstatic.com/mda-ndd3ta6xy3x4ybtf/720p/h264_delogo/1649904116948342384/mda-ndd3ta6xy3x4ybtf.mp4
晚风心里吹,https://vd2.bdstatic.com/mda-ndpg29kxui1g1xrj/sc/cae_h264_delogo/1650799724379445533/mda-ndpg29kxui1g1xrj.mp4
九十九步退一步,https://vd2.bdstatic.com/mda-nbk88c8b5d4vsf2m/sc/cae_h264_delogo/1645443281073338534/mda-nbk88c8b5d4vsf2m.mp4
好多倩_夜夜夜漫长,https://vd4.bdstatic.com/mda-mcm1j9nnz5xxyhar/720p/h264_cae/1621016873537262108/mda-mcm1j9nnz5xxyhar.mp4
张杰-星星,https://vd3.bdstatic.com/mda-mcf4jracp0aq1b64/sc/cae_h264/1615836158/mda-mcf4jracp0aq1b64.mp4
小虎队-星星的约会,https://vd2.bdstatic.com/mda-kc3gqfxzi4zgfr2w/sc/mda-kc3gqfxzi4zgfr2w.mp4
想你的时候问月亮,https://vdse.bdstatic.com//ec33a3aaab2aafb34d5816962f2a5ae5.mp4
刀郎-守候在凌晨两点的伤心秀吧,https://vd3.bdstatic.com/mda-ierq2z9f1exw934e/logo/hd/mda-ierq2z9f1exw934e.mp4
刀郎-手心里的温柔,https://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
杨紫琼_爱似流星,https://vd4.bdstatic.com/mda-nei02hdtnd2c88ci/sc/cae_h264/1652920810425683641/mda-nei02hdtnd2c88ci.mp4
沉默是金,https://vd3.bdstatic.com/mda-mh05cp7e5775a9z2/sc/cae_h264/1627790223084175256/mda-mh05cp7e5775a9z2.mp4
伤心的酒吧,https://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
西海情歌,https://vd2.bdstatic.com/mda-jf9c1fkgucw29pg8/sc/mda-jf9c1fkgucw29pg8.mp4
暗里着迷-亮声,https://vd2.bdstatic.com/mda-nj0ahm6t2ib5n2jy/720p/h264/1664610158927030550/mda-nj0ahm6t2ib5n2jy.mp4
只要你还需要我,https://vd2.bdstatic.com/mda-ndi3uvmd0qrjvgps/sc/cae_h264_delogo/1650337256524390613/mda-ndi3uvmd0qrjvgps.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4



🌃春晚频道,#genre#
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
西游齐天乐1987,http://50069.njc.svp.tencent-cloud.com/0bc3fuaaiaaavuaibgr5f5rfalodaqwqabaa.f10003.mp4
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚1991,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4





🎎体育频道,#genre#

纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
赛事经典,http://maomao.kandiantv.cn/m3u8.php?/migu/646596895
咪咕体育,http://maomao.kandiantv.cn/m3u8.php?/migu/654102378
体坛名栏,http://maomao.kandiantv.cn/m3u8.php?/migu/629943305
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://111.20.40.173/PLTV/88888893/224/3221226395/index.m3u8
余杭体育,http://hzdx.chiang.fun:3333/tsfile/live/1019_1.m3u8
余杭体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
浙江体育,http://hzdx.chiang.fun:3333/tsfile/live/1008_1.m3u8
浙江体育,http://183.129.242.178:3333/tsfile/live/1008_1.m3u8
ELEVEN体育2,https://s2.pub/Y-34
国外赛事1,https://glxlmn026c.singularcdn.net.br/playout_01/playlist-720p.m3u8
国外赛事2,https://glxlmn026c.singularcdn.net.br/playout_02/playlist-720p.m3u8
国外赛事3,https://glxlmn026c.singularcdn.net.br/playout_03/playlist-720p.m3u8
国外赛事4,https://glxlmn026c.singularcdn.net.br/playout_04/playlist-720p.m3u8
国外赛事5,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
美国摔角&,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8
中国拳击&,http://111.40.196.38:443/PLTV/88888888/224/3221225678/1.m3u8
大邱直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697006121706
大神直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697004264631


🎎广东频道,#genre#
广东卫视FHD,http://yuming.dsmynas.com:8888/udp/239.20.0.99:3004
广东卫视,http://yuming.dsmynas.com:8888/udp/239.20.0.101:2000
广东珠江,http://yuming.dsmynas.com:8888/udp/239.20.0.64:3144
广东珠江FHD,http://yuming.dsmynas.com:8888/udp/239.20.0.63:3148
大湾区卫视,http://yuming.dsmynas.com:8888/udp/239.21.0.84:3676
广东影视,http://yuming.dsmynas.com:8888/udp/239.21.0.85:3680
广东公共,http://yuming.dsmynas.com:8888/udp/239.21.0.86:3684
广东少儿,http://yuming.dsmynas.com:8888/udp/239.21.0.87:3688
嘉佳卡通,http://yuming.dsmynas.com:8888/udp/239.21.0.94:3716
广东新闻,http://yuming.dsmynas.com:8888/udp/239.21.0.93:3712
广东科教,http://yuming.dsmynas.com:8888/udp/239.20.0.102:2002
广东体育,http://yuming.dsmynas.com:8888/udp/239.20.0.103:2004
广东体育FHD,http://yuming.dsmynas.com:8888/udp/239.20.0.97:3012
广东科教FHD,http://yuming.dsmynas.
广东教育,http://yuming.dsmynas.com:8888/udp/239.21.0.148:3936
广东戏曲,http://yuming.dsmynas.com:8888/udp/239.21.0.147:3932
惠州综合,http://yuming.dsmynas.com:8888/udp/239.21.0.27:3448
惠州公共,http://yuming.dsmynas.com:8888/udp/239.21.0.28:3452
河源综合,http://yuming.dsmynas.com:8888/udp/239.21.0.48:3532
河源公共,http://yuming.dsmynas.com:8888/udp/239.21.0.49:3536
汕尾综合,http://yuming.dsmynas.com:8888/udp/239.21.0.89:3696
汕尾生活,http://yuming.dsmynas.com:8888/udp/239.21.0.90:3700
揭阳综合,http://yuming.dsmynas.com:8888/udp/239.21.0.91:3704
揭阳生活,http://yuming.dsmynas.com:8888/udp/239.21.0.92:3708
汕头综合,http://yuming.dsmynas.com:8888/udp/239.21.0.101:3744
汕头生活,http://yuming.dsmynas.com:8888/udp/239.21.0.102:3748
汕头文化,http://yuming.dsmynas.com:8888/udp/239.21.0.103:3752
东莞综合,http://yuming.dsmynas.com:8888/udp/239.21.0.137:3892
东莞资讯,http://yuming.dsmynas.com:8888/udp/239.21.0.138:3896
潮州综合,http://yuming.dsmynas.com:8888/udp/239.21.0.145:3924
潮州民生,http://yuming.dsmynas.com:8888/udp/239.21.0.146:3928
梅州综合,http://yuming.dsmynas.com:8888/udp/239.21.0.149:3940
梅州生活,http://yuming.dsmynas.com:8888/udp/239.21.0.150:3944


🎎港台频道,#genre#

凤凰中文,https://s2.pub/Y-10
凤凰资讯,https://s2.pub/Y-11
翡翠,https://s2.pub/Y-12
J2,https://s2.pub/Y-13
明珠,https://s2.pub/Y-14
viutv,https://s2.pub/Y-15
viutv6,https://s2.pub/Y-16
开电视,https://s2.pub/Y-17
开资讯,https://s2.pub/Y-18
无线财经资讯,https://s2.pub/Y-19
无线新闻,https://s2.pub/Y-20
